exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,test_acc_based_on_local_proto,local_eval_whole_test_dataset,individual_best_bac_avg,individual_best_f1score_avg,individual_best_test_acc_avg,individual_avg_test_acc_with_global_prototype,individual_avg_test_acc_with_local_prototype,individual_avg_test_f1_with_global_prototype,individual_avg_test_pre_with_local_prototype
2024-04-15 07:26,1,fedpcl,SGD,0.1,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,16,0.41330049261083746,True,0.4973727422003284,True,0.32707372027645765,0.278024112476396,0.37750410509031196,0.5251231527093596,0.5201970443349754,0.4866159363375896,0.4339997291292096
2024-04-15 08:04,2,fedpcl,SGD,0.1,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,44,0.4123152709359606,True,0.48719211822660097,True,0.33993919430519454,0.31811978626681936,0.4203612479474549,0.5110016420361247,0.5144499178981937,0.45880719237142475,0.43177970528511284
2024-04-15 08:33,0,fedpcl,SGD,0.1,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,53,0.45090311986863707,True,0.49835796387520526,True,0.4029948959430537,0.43224417605420334,0.5064039408866995,0.5622331691297207,0.5200328407224959,0.5252482512348167,0.4548823821157625
2024-04-15 09:09,1,fedpcl,SGD,0.1,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,68,0.49228243021346463,True,0.4970443349753695,True,0.4041451726307524,0.42775005115372444,0.49261083743842365,0.5684729064039409,0.538752052545156,0.532501809794729,0.45939888570738613
2024-04-15 09:44,2,fedpcl,SGD,0.1,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,9,0.46863711001642033,True,0.5004926108374385,True,0.4134204446328157,0.41440921482155535,0.47963875205254525,0.5653530377668308,0.5215106732348113,0.5319892240160712,0.47244102510051905
2024-04-15 10:26,0,fedpcl,SGD,0.1,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,14,0.48653530377668314,True,0.5036124794745485,True,0.406403615809565,0.443296848841532,0.49228243021346463,0.5481116584564861,0.5371100164203613,0.5171146155046479,0.44352381911909455
2024-04-15 11:05,1,fedpcl,SGD,0.1,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,18,0.4752052545155993,True,0.4981937602627259,True,0.40073477582949935,0.4325012848824586,0.4821018062397373,0.5408866995073891,0.5425287356321838,0.499470830835815,0.43889531838947954
2024-04-15 11:40,2,fedpcl,SGD,0.1,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,4,0.4408866995073891,True,0.4871921182266011,True,0.4115536009424735,0.43461592050927855,0.49211822660098514,0.5372742200328406,0.5311986863711001,0.5066847952560585,0.4474744259891394
2024-04-15 12:26,0,fedpcl,SGD,0.25,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,29,0.4668308702791461,True,0.5164203612479474,True,0.3851817516121946,0.4138556504773736,0.4932676518883416,0.5536945812807881,0.5362889983579638,0.5126186677045286,0.44553553204996954
2024-04-15 13:02,1,fedpcl,SGD,0.25,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,20,0.46141215106732353,True,0.5152709359605911,True,0.4029261682763597,0.41782469165132624,0.4911330049261083,0.5571428571428572,0.5783251231527093,0.5240691159098999,0.47069402039755986
2024-04-15 13:38,2,fedpcl,SGD,0.25,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,37,0.4599343185550082,True,0.4945812807881773,True,0.4090117268571058,0.4206108952309945,0.49441707717569783,0.545648604269294,0.5223316912972085,0.502090940982648,0.455835020311389
2024-04-15 13:58,0,fedpcl,SGD,0.25,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,16,0.49376026272577994,True,0.5308702791461413,True,0.40999771262591667,0.4616146423255019,0.5239737274220032,0.5922824302134647,0.5679802955665025,0.5568682308795966,0.4875510009189072
2024-04-15 14:24,1,fedpcl,SGD,0.25,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,20,0.46814449917898193,True,0.50311986863711,True,0.42972916452919563,0.4571069234805056,0.5129720853858785,0.5642036124794745,0.5389162561576354,0.5284967536305436,0.46946434575015494
2024-04-15 14:47,2,fedpcl,SGD,0.25,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,60,0.4783251231527094,True,0.5039408866995073,True,0.39973204636292403,0.4499117128886712,0.50311986863711,0.5914614121510672,0.5361247947454844,0.5618576556398542,0.4760162677790925
2024-04-15 15:35,0,fedpcl,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,9,0.3986863711001642,True,0.44515599343185547,True,0.37934751053502563,0.45428409521765634,0.4917898193760262,0.5300492610837437,0.5206896551724138,0.49866340678790416,0.4186969178002918
2024-04-15 16:12,1,fedpcl,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.4246305418719212,True,0.4303776683087028,True,0.35873756073964785,0.40987388780633427,0.438752052545156,0.5149425287356322,0.45977011494252873,0.48154855301896127,0.4021603485634775
2024-04-15 16:51,2,fedpcl,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,3,0.43727422003284067,True,0.4351395730706075,True,0.39489721134881034,0.4338556034738845,0.47241379310344833,0.5407224958949097,0.5162561576354678,0.5111334726602391,0.4457723886375695
