exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,LP_layer,LP_alpha,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-09 04:43,0,poiv3,SGD,0.25,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,5,0.7673351752779265,False,3,0.9,False,0.8040868228319489
2023-09-09 04:46,1,poiv3,SGD,0.25,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,6,0.8051419611993527,False,3,0.9,False,0.7950363000047966
2023-09-09 04:49,2,poiv3,SGD,0.25,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,5,0.8108084559178451,False,3,0.9,False,0.7937642305819748
2023-09-09 04:54,0,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.7842466784485711,False,1,0.1,False,0.8015290486877931
2023-09-09 04:58,1,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.7947957279187687,False,1,0.1,False,0.8075016899783893
2023-09-09 05:05,2,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.7910563707512951,False,1,0.1,False,0.7950431567700502
2023-09-09 05:12,0,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.7944741487768197,False,1,0.5,False,0.8093624485293824
2023-09-09 05:16,1,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.7944026637565879,False,1,0.5,False,0.808214316873119
2023-09-09 05:20,2,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.8018534423382159,False,1,0.5,False,0.7993033068368608
2023-09-09 05:24,0,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.7928147035648021,False,1,0.9,False,0.8105552589868988
2023-09-09 05:28,1,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.7968416881468317,False,1,0.9,False,0.8105422301522516
2023-09-09 05:36,2,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.7868851781314403,False,1,0.9,False,0.7901954935619604
2023-09-09 05:41,0,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.7961488478269608,False,2,0.1,False,0.7978768747747494
2023-09-09 05:46,1,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.7908861152932308,False,2,0.1,False,0.8047533239653175
2023-09-09 05:50,2,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.8049591632574808,False,2,0.1,False,0.7992963537009966
2023-09-09 05:56,0,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.8022155317916729,False,2,0.5,False,0.8061846534535594
2023-09-09 06:00,1,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.7916355971998146,False,2,0.5,False,0.7927935131184145
2023-09-09 06:05,2,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.8118527866936336,False,2,0.5,False,0.7963386952753074
2023-09-09 06:11,0,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.8051967216789377,False,2,0.9,False,0.7950057126218699
2023-09-09 06:15,1,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.7902467083109256,False,2,0.9,False,0.792630177145614
2023-09-09 06:20,2,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.7978507309838998,False,2,0.9,False,0.8119248581957601
2023-09-09 06:25,0,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.8074934059400614,False,3,0.1,False,0.8013591805555264
2023-09-09 06:28,1,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.7922750041821198,False,3,0.1,False,0.7899373666880977
2023-09-09 06:32,2,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.7889866939150588,False,3,0.1,False,0.8049988259942618
2023-09-09 06:37,0,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.7904073983038515,False,3,0.5,False,0.7920005975323559
2023-09-09 06:41,1,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.7948599715023811,False,3,0.5,False,0.7965136459803024
2023-09-09 06:46,2,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.79169327497336,False,3,0.5,False,0.8110032922227408
2023-09-09 06:52,0,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.79998253184019,False,3,0.9,False,0.8050621754768613
2023-09-09 06:56,1,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.8005584903148535,False,3,0.9,False,0.7985857499992149
2023-09-09 07:00,2,poiv3,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.812089501669479,False,3,0.9,False,0.8105242842781747
