exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,LP_layer,LP_alpha,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-08 15:46,0,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,8,0.8587207018483776,False,3,0.9,False,0.8751141444713285
2023-09-08 15:47,1,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,9,0.8600106186879272,False,3,0.9,False,0.8519585954681393
2023-09-08 15:48,2,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,15,0.8641372444536949,False,3,0.9,False,0.8641372444536949
2023-09-08 15:49,0,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,2,0.8540771939426586,False,1,0.1,False,0.8556348263414124
2023-09-08 15:50,1,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,3,0.8641519390989661,False,1,0.1,False,0.8688689202310416
2023-09-08 15:52,2,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.8703971633392529,False,1,0.1,False,0.8672818985417452
2023-09-08 15:53,0,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,2,0.8495946847460588,False,1,0.5,False,0.8540624992973872
2023-09-08 15:54,1,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,2,0.8680440929292579,False,1,0.5,False,0.8665599337568604
2023-09-08 15:55,2,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,3,0.8675163704772211,False,1,0.5,False,0.8628287786356882
2023-09-08 15:57,0,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,2,0.8599959240426559,False,1,0.9,False,0.8574269306756421
2023-09-08 15:58,1,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.8662225993044856,False,1,0.9,False,0.866296072530842
2023-09-08 15:59,2,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.8633603554209109,False,1,0.9,False,0.8524128446938198
2023-09-08 16:00,0,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,2,0.8514308730161023,False,2,0.1,False,0.856147854148178
2023-09-08 16:01,1,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.8514014837255598,False,2,0.1,False,0.8467726704651121
2023-09-08 16:03,2,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.868590364359752,False,2,0.1,False,0.8561037702123642
2023-09-08 16:04,0,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,2,0.8584382916439021,False,2,0.5,False,0.8563676314383826
2023-09-08 16:05,1,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.8516653449515784,False,2,0.5,False,0.8517094288873922
2023-09-08 16:06,2,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,2,0.8597173681713661,False,2,0.5,False,0.8565727140833159
2023-09-08 16:07,0,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.8545314431683391,False,2,0.9,False,0.8493122745415832
2023-09-08 16:08,1,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.8487992467348177,False,2,0.9,False,0.8558507492984311
2023-09-08 16:10,2,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,2,0.8633750500661822,False,2,0.9,False,0.860714034494355
2023-09-08 16:11,0,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,2,0.8545461378136103,False,3,0.1,False,0.8592631189456856
2023-09-08 16:12,1,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,2,0.8641519390989661,False,3,0.1,False,0.8688689202310416
2023-09-08 16:13,2,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.868590364359752,False,3,0.1,False,0.8654750995622441
2023-09-08 16:14,0,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.849066962294022,False,3,0.5,False,0.8472269196907926
2023-09-08 16:16,1,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,3,0.8539998663831163,False,3,0.5,False,0.8540292556736588
2023-09-08 16:17,2,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,2,0.8615535564414097,False,3,0.5,False,0.8622863615383801
2023-09-08 16:18,0,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.8454239750444774,False,3,0.9,False,0.8498585459720772
2023-09-08 16:19,1,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,6,0.8498291566815347,False,3,0.9,False,0.8613005355274769
2023-09-08 16:21,2,poiv3,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.868839530940499,False,3,0.9,False,0.8641666337442374
