exp_time,seed,method,batch_size,optimizer,lr,datasets,splitter,client_num,local_updates,test_acc,best_round,fml_alpha,fml_beta,fedmd_public_subset_size,fedmd_digest_epochs,fedhenn_eta,dropout,alpha,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-08-01 21:45,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.4241071428571429,39,0.3,1.0,5000,1,0.001,0.5,100,True,0.4553571428571428
2023-08-01 22:22,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.44910714285714287,54,0.5,0.3,5000,1,0.001,0.5,100,True,0.47232142857142856
2023-08-01 23:04,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.4321428571428571,64,0.5,0.5,5000,1,0.001,0.5,100,True,0.4633928571428572
2023-08-01 23:41,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.44107142857142856,25,0.5,1.0,5000,1,0.001,0.5,100,True,0.4625
2023-08-02 00:26,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.38392857142857145,29,1.0,0.3,5000,1,0.001,0.5,100,True,0.42053571428571423
2023-08-02 01:10,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.38392857142857145,29,1.0,0.5,5000,1,0.001,0.5,100,True,0.42053571428571423
2023-08-02 01:55,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.38392857142857145,29,1.0,1.0,5000,1,0.001,0.5,100,True,0.42053571428571423
2023-08-02 02:23,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.41517857142857145,69,0.3,0.3,5000,1,0.001,0.5,100,True,0.44553571428571426
2023-08-02 02:51,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.4125,74,0.3,0.5,5000,1,0.001,0.5,100,True,0.4482142857142857
2023-08-02 03:19,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.4008928571428571,56,0.3,1.0,5000,1,0.001,0.5,100,True,0.44910714285714287
2023-08-02 03:47,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.42142857142857143,185,0.5,0.3,5000,1,0.001,0.5,100,True,0.4508928571428571
