exp_time,seed,method,batch_size,optimizer,lr,datasets,splitter,client_num,local_updates,test_acc,best_round,fml_alpha,fml_beta,fedmd_public_subset_size,fedmd_digest_epochs,fedhenn_eta,dropout,alpha,off_diag_weight,loss_dual_weight,public_dataset_name,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-08-02 03:59,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.13125,33,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,1,fashion_minist,True,0.16785714285714287
2023-08-02 04:16,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.13571428571428573,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,10,cifar100,True,0.17857142857142855
2023-08-02 04:37,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.13125,17,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,10,fashion_minist,True,0.1642857142857143
2023-08-02 04:58,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.12767857142857145,40,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,0,cifar100,True,0.15625
2023-08-02 05:14,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.12767857142857145,1,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,0,fashion_minist,True,0.14732142857142855
2023-08-02 05:35,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.14107142857142857,19,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,1,cifar100,True,0.1776785714285714
2023-08-02 06:07,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.12232142857142858,46,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,1,fashion_minist,True,0.15892857142857145
2023-08-02 06:32,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.1482142857142857,26,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,10,cifar100,True,0.18839285714285717
2023-08-02 06:56,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.15267857142857144,23,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,10,fashion_minist,True,0.17589285714285713
2023-08-02 07:30,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.1392857142857143,58,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,0,cifar100,True,0.17589285714285713
2023-08-02 07:48,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.12589285714285714,1,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,0,fashion_minist,True,0.15357142857142855
2023-08-02 08:32,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.12946428571428573,36,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,1,cifar100,True,0.16964285714285715
2023-08-02 08:49,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.12321428571428572,2,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,1,fashion_minist,True,0.15
2023-08-02 09:21,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.13392857142857142,87,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,10,cifar100,True,0.16339285714285715
2023-08-02 09:38,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.11071428571428572,2,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,10,fashion_minist,True,0.1375
2023-08-02 10:10,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.14732142857142858,19,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,0,cifar100,True,0.18839285714285714
2023-08-02 10:35,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.12767857142857142,77,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,0,fashion_minist,True,0.16517857142857145
2023-08-02 10:52,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.15089285714285716,2,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,1,cifar100,True,0.18125
2023-08-02 11:24,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.11517857142857142,77,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,1,fashion_minist,True,0.1392857142857143
2023-08-02 11:41,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.1419642857142857,2,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,10,cifar100,True,0.15714285714285714
2023-08-02 12:07,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.10892857142857144,48,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,10,fashion_minist,True,0.13035714285714287
2023-08-02 12:28,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.11696428571428572,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,0,cifar100,True,0.14107142857142857
2023-08-02 12:45,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.11071428571428572,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,0,fashion_minist,True,0.12589285714285714
2023-08-02 13:05,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.11875,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,1,cifar100,True,0.14107142857142857
2023-08-02 13:21,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.10803571428571428,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,1,fashion_minist,True,0.12946428571428573
2023-08-02 13:38,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.1142857142857143,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,10,cifar100,True,0.13839285714285715
2023-08-02 14:01,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.11785714285714285,22,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,10,fashion_minist,True,0.13125
2023-08-02 14:21,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.14017857142857143,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,0,cifar100,True,0.16428571428571428
2023-08-02 14:37,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.12678571428571428,1,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,0,fashion_minist,True,0.15
2023-08-02 14:57,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.1375,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,1,cifar100,True,0.15982142857142856
2023-08-02 15:29,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.12410714285714286,51,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,1,fashion_minist,True,0.14285714285714285
2023-08-02 15:45,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.13035714285714287,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,10,cifar100,True,0.15357142857142855
2023-08-02 16:02,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.11607142857142858,1,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,10,fashion_minist,True,0.13571428571428573
2023-08-02 16:19,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.11607142857142858,1,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,0,cifar100,True,0.14285714285714288
2023-08-02 17:02,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.11517857142857142,79,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,0,fashion_minist,True,0.14107142857142857
2023-08-02 17:18,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.11339285714285714,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,1,cifar100,True,0.14553571428571427
2023-08-02 17:51,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.11964285714285713,52,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,1,fashion_minist,True,0.14553571428571427
2023-08-02 18:07,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.1267857142857143,39,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,10,cifar100,True,0.15714285714285714
2023-08-02 18:28,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.11696428571428572,16,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,10,fashion_minist,True,0.14107142857142857
2023-08-02 18:46,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.10803571428571428,39,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,0,cifar100,True,0.13392857142857145
2023-08-02 19:23,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.11785714285714285,66,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,0,fashion_minist,True,0.14464285714285716
