exp_time,seed,method,batch_size,optimizer,lr,datasets,splitter,client_num,local_updates,test_acc,best_round,fml_alpha,fml_beta,fedmd_public_subset_size,fedmd_digest_epochs,fedhenn_eta,dropout,alpha,off_diag_weight,loss_dual_weight,public_dataset_name,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-08-04 17:49,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.3319145666871543,30,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,1,fashion_minist,True,0.3796942224953903
2023-08-04 18:58,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.41889213275968046,35,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,10,cifar100,True,0.46432083589428397
2023-08-04 19:52,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.31072526121696376,55,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,10,fashion_minist,True,0.3596342962507683
2023-08-04 20:33,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.45429471419791023,6,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,0,cifar100,True,0.4724416103257528
2023-08-04 21:27,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.2966502765826675,16,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,0,fashion_minist,True,0.3130531653349723
2023-08-04 22:10,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.4608866011063307,50,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,1,cifar100,True,0.4835971112476952
2023-08-04 22:53,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.3202289489858635,49,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,1,fashion_minist,True,0.33937461585740625
2023-08-04 23:36,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.46349877074370005,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,10,cifar100,True,0.479279348494161
2023-08-05 00:18,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.32716656422864165,48,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,10,fashion_minist,True,0.33843730792870313
2023-08-05 01:01,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.4672095881991395,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,0,cifar100,True,0.522917947141979
2023-08-05 01:44,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.29442993239090354,3,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,0,fashion_minist,True,0.32421634910878916
2023-08-05 03:25,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.46838506453595574,70,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,1,cifar100,True,0.5009065765212046
2023-08-05 04:07,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.3165027658266749,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,1,fashion_minist,True,0.3380762138905962
2023-08-05 04:51,0,fccl,256,Adam,0.0001,SVHN@torchvision,lda,5,1,0.457759680393362,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,10,cifar100,True,0.4848110018438844
